Datetime,BTC Price,Confidence Signal,Current Balance
2023-06-25 11:35:27.978406,30618.56,0.73992673992674,40072.21708156869
2023-06-25 11:40:32.009563,30623.19,0.73992673992674,40078.02166837699
2023-06-25 11:45:36.145533,30299.99,0.73992673992674,39671.7108950653
2023-06-25 11:50:40.447597,30345.48,0.73992673992674,39728.90323204997
2023-06-25 11:55:44.388187,30207.42,0.7362637362637363,39555.215338250244
2023-06-25 12:00:48.406400,30353.5,0.7362637362637363,39739.02669670229
2023-06-25 12:12:36.240376,30362.93,0.5567765567765568,39750.884612352806
2023-06-25 12:17:39.502424,30362.94,0.5494505494505495,39750.89720032287
2023-06-25 12:22:42.185122,30174.31,0.5457875457875457,39513.450320892465
2023-06-25 12:27:45.582615,30199.99,0.5421245421245421,39545.77622803223
2023-06-25 12:32:49.209100,30006.72,0.5384615384615384,39302.48853048933
2023-06-25 12:37:52.675092,30174.31,0.5347985347985348,39513.450320892465
2023-06-25 12:42:55.995736,30184.81,0.5311355311355311,39526.66768946597
2023-06-25 12:47:58.958714,30191.66,0.5274725274725275,39535.29044896391
2023-06-25 12:53:01.762489,30217.06,0.5238095238095238,39567.263892941715
2023-06-25 12:58:05.104158,30217.06,0.5201465201465202,39567.263892941715
2023-06-25 13:03:07.881378,30217.06,0.5201465201465202,39567.263892941715
2023-06-25 13:08:10.867747,30239.31,0.5201465201465202,39595.27212634747
2023-06-25 13:20:00.427730,30162.07,0.20512820512820512,39498.04264552678
2023-06-25 13:25:04.438899,30162.07,0.20512820512820512,39497.662995551684
2023-06-25 13:30:08.571243,30162.07,0.20146520146520147,39497.28711583535
2023-06-25 13:35:12.697246,30162.07,0.20512820512820512,39496.915006377756
2023-06-25 13:40:16.835770,30162.07,0.2087912087912088,39496.546606854776
2023-06-25 13:45:20.790320,30162.07,0.21245421245421245,39496.18191726641
2023-06-25 13:50:25.140859,30162.07,0.21245421245421245,39495.820847126444
2023-06-25 13:55:29.561594,30162.07,0.21611721611721613,39495.46339643487
2023-06-25 14:00:33.247620,30162.07,0.21978021978021978,39495.10953502963
2023-06-25 14:05:37.654445,30162.07,0.22344322344322345,39494.759202586574
2023-06-25 14:10:42.108217,30162.07,0.2271062271062271,39494.41236894365
2023-06-25 14:15:46.114383,30174.31,0.23076923076923078,39507.86414498444
2023-06-25 14:27:35.345988,30184.81,0.8608058608058609,39519.23981258425
2023-06-25 14:32:39.546006,30184.81,0.8681318681318682,39519.15958497408
2023-06-25 14:37:43.457596,30209.35,0.8717948717948718,39546.590495957025
2023-06-25 14:42:47.497474,30217.06,0.8754578754578755,39555.17366858116
2023-06-25 14:47:51.422852,30236.15,0.8791208791208791,39576.59707725163
2023-06-25 14:52:55.937934,30277.41,0.8827838827838828,39623.0788567601
2023-06-25 14:57:59.899454,30279.7,0.8864468864468864,39625.59047754218
2023-06-25 15:03:04.100941,30345.48,0.8901098901098901,39700.130105229706
2023-06-25 15:08:08.135829,30353.5,0.8974358974358975,39709.16603697008
2023-06-25 15:13:12.212918,30353.5,0.9010989010989011,39709.086059511086
